compound,best_pvalue,best_combined_score,n_entries,databases,nrf2_status,nrf2_confidence,is_pains,pains_category,auc_class
ljp005 bt20 24h-azd-6482-111,0.035073626746766,15.1471572340846,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-6482-333,0.0824135527895544,7.71639151308341,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-8330-004,0.035073626746766,15.1471572340846,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-8330-012,0.0129021436445943,30.0951943758919,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-8330-037,0.0013600003915461,64.8183802199219,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-8330-10,2.3042217491043898e-11,361.368180370148,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-8330-111,0.0004230841235854,110.989276687734,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-8330-333,7.20655962614159e-07,260.858508103043,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-brivanib-10,0.0016723009219112,41.9133037104823,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-buparlisib-012,0.0970577196027335,6.68211220371096,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-buparlisib-037,0.0958868411994787,9.65438385151552,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-buparlisib-10,0.494006176594273,0.860090880962995,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-buparlisib-111,0.0010665340799661,39.4483777413509,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-buparlisib-333,0.0593420089467207,7.01360525571887,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-bx-912-10,0.236270219900716,3.22245504917529,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-byl719-037,3.56329467813716e-05,121.165283075827,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-byl719-10,0.0065253996255074,19.4766204024694,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-byl719-111,0.0456947466310167,8.29490680765938,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-byl719-333,0.022083319774358,15.3439792392818,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cgp-60474-004,0.0416069111316128,13.3467252794146,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cgp-60474-012,0.0050576125226469,18.9354040499235,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cgp-60474-10,2.05139371572907e-05,57.5007117973493,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cgp-60474-333,0.0245706925275474,11.9299287017951,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cp-724714-10,0.0024318035074588,35.8660086223893,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cp466722-10,0.0004704987491502,43.1840227109721,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-crizotinib-10,0.0007468154346855,44.785983919042,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cyt387-10,0.0013318387632207,36.3888296300536,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-cyt387-333,0.0563545678853788,10.5618257007027,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-dasatinib-037,0.0212843068185444,21.5550350170465,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-dasatinib-10,1.67209611955495e-09,401.709162294365,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-dasatinib-111,0.120109820012476,7.5357202795693,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-dasatinib-333,1.07434257007752e-08,199.514304750414,1,LINCS_L1000_Chem_Pert_down,unknown,,False,,putative_negative
ljp005 bt20 24h-dovitinib-10,0.0382687559338916,14.2058494812397,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-dovitinib-111,0.0348785404213484,26.2675381253694,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-enzastaurin-10,0.0055836211050657,32.5918382454977,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-erlotinib-012,0.0046030335119074,57.5476952829091,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-erlotinib-037,1.65664193846699e-08,263.700747802928,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-erlotinib-10,0.0212843068185444,21.5550350170465,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-erlotinib-111,0.0008133662728634,55.9804274158556,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-erlotinib-333,0.0003335094712232,48.0738682121861,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-foretinib-10,4.18760827218907e-05,61.9396541931758,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-foretinib-333,0.163206293839153,5.25055649512876,1,LINCS_L1000_Chem_Pert_down,unknown,,False,,putative_negative
ljp005 bt20 24h-gdc-0980-004,0.145630505863275,6.02765374262903,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gdc-0980-012,0.0723034445754381,6.133185449016,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gdc-0980-037,0.0102490242014292,18.7502739212064,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gdc-0980-10,0.03050216407438,9.35044043947946,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gdc-0980-111,0.0928285890048282,5.12101286996239,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gdc-0980-333,0.0569226580339381,7.20857970176576,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-geldanamycin-004,2.41682406306867e-07,106.764481757121,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-geldanamycin-012,0.0001868872434085,48.4688847713985,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-geldanamycin-037,1.54153200179097e-08,133.374229889317,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-geldanamycin-10,4.12887921692995e-05,72.5819487159255,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-geldanamycin-111,7.75564301626426e-07,109.891847617985,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-geldanamycin-333,1.32066179710237e-05,70.7387954901494,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-1059615-037,0.0061867303317732,23.7976700526866,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-1059615-10,0.0118609514739355,14.9500993942339,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-1059615-111,0.004137868369641,20.4542337881763,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-1059615-333,0.163598563614604,3.50009810498891,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-690693-012,0.0524623778440582,11.1743959221725,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-690693-037,0.0662415915707929,14.1609089063139,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-690693-10,0.0005788494517387,48.9520133780433,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-690693-111,0.217731313500066,3.61169704735681,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-gsk-690693-333,0.0484453422582995,9.31029867053878,1,LINCS_L1000_Chem_Pert_up,unknown,,False,,putative_negative
ljp005 bt20 24h-hg-5-113-01-10,1.16545212420221e-05,72.6833806713178,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-hg-5-113-01-333,0.333181951007303,2.86109706193191,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-ldn-193189-037,0.035073626746766,15.1471572340846,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-ldn-193189-10,4.26591534894229e-08,126.611742603707,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-ldn-193189-111,1.09909618758775e-05,84.8185241039034,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-ldn-193189-333,3.4331570455349e-07,127.687546905587,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-mitoxantrone-004,0.0055836211050657,32.5918382454977,1,LINCS_L1000_Chem_Pert_down,unknown,,False,,putative_negative
ljp005 bt20 24h-mitoxantrone-012,0.0726562546233285,6.96755182753947,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-mitoxantrone-037,3.4331570455349e-07,127.687546905587,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-mitoxantrone-10,0.0018027098009621,27.6790603158442,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-mitoxantrone-111,0.0012755178533624,31.1802047043768,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-mitoxantrone-333,0.0245706925275474,11.9299287017951,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-neratinib-004,8.32567465928957e-05,132.065892502915,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-neratinib-012,8.44258837065036e-05,92.448279832517,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-neratinib-037,0.0416069111316128,13.3467252794146,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-neratinib-10,0.0167997142081719,25.2908069170727,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-neratinib-111,0.0001024940676536,86.9109071866197,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-neratinib-333,0.0002218223380473,110.989276687734,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nilotinib-037,0.0024318035074588,35.8660086223893,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nilotinib-10,1.82551481342843e-06,107.046512863423,1,LINCS_L1000_Chem_Pert_up,unknown,,False,,putative_negative
ljp005 bt20 24h-nu-7441-10,6.30672344547084e-08,172.779715658078,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nu-7441-333,0.0320229320300246,16.1817406984314,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-aew541-10,0.0603798861036469,9.99557360986855,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-auy922-004,1.82551481342843e-06,107.046512863423,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-auy922-012,5.37581273727328e-07,136.491401788665,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-auy922-037,4.87013043914314e-07,167.323621457872,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-auy922-10,1.09909618758775e-05,84.8185241039034,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-auy922-111,8.4614748599352e-09,145.011267734941,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-auy922-333,0.0004704987491502,43.1840227109721,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-bez235-004,0.0307176687257301,10.5191137491269,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-bez235-012,0.0545612132223897,7.41053067078736,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-bez235-037,0.0001547070909524,44.6408307188357,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-bez235-10,0.0665335376523738,5.91017462710637,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-bez235-111,0.008258929301405,15.5557317834305,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-nvp-bez235-333,0.0019976705616709,23.6441716092828,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-0325901-004,0.0111708181685347,33.0369235468786,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-0325901-037,7.774872248454241e-09,247.781188565704,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-0325901-10,1.1766020360819799e-11,735.366447684584,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-0325901-111,4.87294882901025e-06,222.698199975595,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-0325901-333,0.0291178522354811,17.3226862882093,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-184352-012,0.0002439320018264,65.5722882158418,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-184352-037,0.0212843068185444,21.5550350170465,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-184352-10,1.92477422992266e-05,88.1008175096847,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pd-184352-333,1.14516298645729e-05,125.84349881546,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pelitinib-004,0.0147779877460116,27.5349292552479,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pelitinib-012,0.0806361709961198,11.5885784207271,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pelitinib-037,3.0604972862668894e-11,348.004263863656,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pelitinib-10,1.69006568261586e-05,76.8091600561062,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pelitinib-111,0.0063175086939859,30.5907929560752,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pelitinib-333,1.09838019699226e-11,345.101476628218,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pf-431396-10,0.0050576125226469,18.9354040499235,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pf-431396-333,0.128489113320679,6.9783608319346,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pf-477736-10,0.0204208115883408,16.0718481444394,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pf-477736-333,0.136999934473736,6.47823002297217,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pha-665752-10,0.0031926852637912,26.1053193505007,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-pik-93-10,0.123570905142203,5.33774164291759,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-plx-4720-10,0.0068237991956155,45.1268873495504,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-radicicol-004,0.0016447597976226,33.6598328739531,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
