gene,rna_log2fc,prot_log2fc,residual
SET,0.583369157038007,0.16250961841552325,0.12878475741830586
CLYBL,-0.0328337420238235,0.07358210507851481,0.12864840611256173
MLF2,0.551465891230694,0.1577594290583626,0.12863163835720587
DLST,-0.104683857066868,0.06311606126594427,0.12853553528321632
LAMTOR5,0.170337273587268,0.10273486980555546,0.12852543942930464
HIGD1A,0.381627794378291,0.13298582226515165,0.1283306882159886
ETFDH,-0.252993057142062,0.04142961411475099,0.12821955918084946
PDHA1,0.064325843930445,0.08670427161160532,0.12777045587812244
CPT1B,1.03169652531521,-0.028961270128018413,-0.127287430567933
MMAA,-0.215444743169032,0.045837584729028436,0.12721704173176976
SOD2,-0.141469898665625,0.0564913047168929,0.12721142789543466
COASY,-0.303834668500906,0.03305505690187971,0.1271709748885319
OBSL1,-0.0643982796921099,-0.1865833538563706,-0.1269687912305431
ATPAF2,-0.12078103983411,0.059145668362795334,0.12688465039521818
PDLIM5,0.299910765225432,-0.13389139341402156,-0.12677159101405083
CSE1L,-0.521022494929303,-0.25212459121880926,-0.1267132029950284
RPL14,0.47436612447179,-0.10818633926767873,-0.1262045134881515
GSPT1,0.32327850022817,-0.1299476296940636,-0.12619497851667022
HCCS,-0.456716115189037,0.00997695622531225,0.1261221787237205
NDUFS1,-0.197563748718037,0.04724883062901597,0.12605174299362648
SRL,-0.112617229254075,0.05934393041290065,0.12590655603884104
DLAT,-0.231046240789541,0.042247193237916036,0.12587473298298474
TOP2B,-0.0837005943103606,0.06269667018371194,0.12509258120542804
EIF3A,0.515563391957976,-0.10075748162651976,-0.12471193634515396
LRRC59,0.779269826995083,0.1863747119658452,0.1244217329985976
SPRYD4,-0.331366514878344,0.02615230045817185,0.12423539327707633
EIF5,0.960918904076538,-0.03594306809517178,-0.12407059551151832
SURF4,0.245630334491029,0.1090578957722137,0.12399918445178984
PPP1CA,0.447491918377624,-0.10970199045520346,-0.123847751885341
RPS25,0.3287580006477,0.12058617337289945,0.12354926122570993
CDC37,0.514394706524273,-0.09954817746088906,-0.1233342315798742
TCAP,0.425128787205742,0.134184392623812,0.12326102499680673
OGN,-2.1978722694146,-0.24396649325838737,0.12306894486048053
LMNA,1.29784864578175,0.013640904516748265,-0.12303618885335676
PSMC6,-0.225668465930478,0.03999560487034515,0.12284823933728921
FAM185A,0.0578668065119125,0.08082109182945096,0.12281798485905258
EIF3D,0.813086892120847,-0.055718510394589416,-0.12254432672364605
GSTT1,-0.453558309139894,-0.23817950833840662,-0.1224893068549914
MSI2,-0.532582325618787,-0.004665149236586785,0.12241194163378447
CD151,0.451901941659736,-0.10762470288361925,-0.122405922362396
SMYD1,0.0618457335890408,-0.16374535541308788,-0.12232180204052742
FN3KRP,-0.363115680975733,-0.2243345381535793,-0.12167657988759109
RPLP2,0.605188386346094,-0.08461067451483117,-0.12147955630104727
RPL4,0.419721485817731,-0.11127596426316444,-0.1214201720153529
KRAS,0.123714918622786,0.08886930587599906,0.1213778787422404
SLC25A13,-0.33307890608238,0.02281343048109008,0.12114326865787904
MRPS30,-0.541047600996167,-0.007256061947760628,0.1210408246081171
VPS37B,1.73222428235259,0.3202064642060094,0.12093843270835591
GDI2,-0.169346371476306,-0.1956055276682207,-0.120868571044134
LUM,-1.71898317748737,-0.17733146118484555,0.12069891541767097
RALA,-0.10798562822113,-0.18651871799626818,-0.12062347845112441
PEX19,-0.303613165517727,-0.21462882493658952,-0.12054482420852178
CBR2,-0.275971221558528,0.030397130146347706,0.1204980916373766
NNT,-0.155879240570244,0.047697746300181976,0.12049416969374194
SMPX,0.165020476343649,-0.14702018698880437,-0.1204634985975773
RCC1,1.28298456044938,0.014276815981915547,-0.12025845135783092
VDAC3,-0.388355774256195,0.013590416753377355,0.11988532190092324
CKB,-0.519400429775312,-0.24473677249611114,-0.11955911418520893
UQCRC2,-0.1959306720992,0.040987442233042515,0.11955503799837476
TMED4,-0.456143692287049,0.003308706420202867,0.11937144619300531
YME1L1,-0.455790834138011,-0.2353060457965377,-0.11929415077817081
WDR26,0.250578046094414,-0.13322718192729965,-0.1189988289760834
VPS29,-0.229886501917005,-0.20239010418399772,-0.11892967589248121
CDIPT,0.152895716255262,0.09044789655354535,0.11875169054787371
CTNND1,0.295330292012802,-0.12636159834871918,-0.1185817770818757
ACTC1,-0.116533039678492,0.051351456685040375,0.11847832723486457
MRPL21,0.129966575371936,0.0868397689014273,0.11844751532199181
GSTZ1,-0.399548856557017,0.010490249635818572,0.11839801117484638
CKAP4,1.26688393397992,0.013856305968644733,-0.11835895713900346
CACNB2,-0.82351510886746,-0.28722906220992783,-0.1182302927220602
RNPEP,-0.0703783752134929,-0.17850942731893582,-0.11803316860045772
HOMER1,0.182972164622719,0.09398638985356378,0.1179563470477315
STXBP3,-0.172510917521243,-0.19296599170143303,-0.11777304286916425
HSPA5,0.561734455592383,0.14812407877041878,0.1175166491979498
SUN1,-0.118156794288344,-0.1847070341582615,-0.11734619025504692
NUP93,0.0714505303870151,0.077036865188429,0.11707642463615606
IMMT,-0.340177549025736,0.01767612463729762,0.11702883491797517
PCMT1,0.0148203424327884,-0.16513040079530228,-0.11693076906917435
SRA1,0.449652241253811,0.13132826469867354,0.11687121362866022
COPS2,-0.680208894617303,-0.26477975992473546,-0.11643056107171157
PRODH,-0.148330948922617,0.044631565459727796,0.1163403250533217
DNPEP,-0.0832139143293913,-0.17857965248370533,-0.11625386914414296
SEC31B,-0.938358108011184,-0.06945752693716756,0.11608943367516861
ACYP2,0.148799002225103,-0.1449104151649827,-0.11601630911629464
RRAS,0.637059813114411,-0.07422181335646982,-0.11568317762315095
PCYT1A,-0.0183274008124113,-0.16862449670157886,-0.11564847290404665
PSMD8,0.300204683802532,0.10842548096002247,0.11550293144629233
ASPN,-1.08481183189421,-0.09135172860604968,0.1152983400039575
CCDC51,-0.308202801640119,0.020356381064409845,0.11510172097998919
SLC25A22,-0.289590964425409,0.022962564215085024,0.11502604940984618
DNAJA3,-0.281146550027503,0.023999234403994762,0.1148459298559534
BCS1L,-0.41764761367385,0.004329452416527602,0.11484513689485332
NUDT6,-0.0786270939544844,0.05303287397072509,0.1146977238551922
MRPL38,0.259230018551492,0.10160544015952411,0.11458709548971965
MTFP1,-0.516185081996785,-0.010161705010823141,0.1145526408651251
SDCBP,0.754519570546956,-0.05615582034712929,-0.11454243499842376
KPNA6,-0.304961105474479,-0.20879858458532752,-0.11452035375011389
HSPH1,0.167579248277349,0.08828296111637535,0.11447094573533502
L3HYPDH,-0.892520153297871,-0.2933231988715619,-0.1143812141045652
VPS35,-0.350810470272618,-0.21514076497482648,-0.11425591416911249
MIPEP,-0.143079413670381,0.043133645602019044,0.11408569029179783
ATP6V1G1,0.470190385340554,0.1313476431777154,0.11393116805727342
ENPEP,-0.597535226622458,-0.2503341740360767,-0.1138977575828524
EMD,-0.0359742545940564,-0.16931736875550207,-0.11379853859361541
CAPNS1,0.293706570707788,-0.12173228110112788,-0.1137184912799225
SH3GLB1,-0.258541218832221,-0.201246271019766,-0.11365686894955966
AARS2,-0.0623251958087483,-0.1729588894482088,-0.11364304584378192
KCNJ11,-0.98953048198313,-0.07932903490346987,0.11359155954892969
DES,1.40250994408662,0.03817793278587445,-0.1135802293528761
MRPL3,-0.458340851966795,-0.22961055434633693,-0.11323121697000176
PSME1,-0.19198262811566,-0.19082520270142211,-0.11282649652356629
ACTA2,-0.0463666628128057,0.055673211059996675,0.11268952525425466
PNPO,0.430933422451471,0.1242780444551208,0.11251826351454527
PSMC3,0.294638264327206,-0.12021637821064246,-0.112336839882332
AP2A2,-0.047261993935825,0.055094502475746765,0.11223982854407526
TRIP12,-0.30675144267637,0.017609010044136397,0.11214521779056827
MSRA,0.110082871286802,-0.14659746627313552,-0.1121245967025618
PSMC5,0.323946165411303,-0.11569361787678645,-0.11203717326958038
NDUFAF6,-0.229784623588924,0.028444501727481253,0.11189024995963762
PNKD,-0.202668787077284,0.03228313415765882,0.11182165209767612
HNRNPA0,1.32976326493899,0.029614441784289625,-0.11166135783187647
PCCB,-0.0459961902334028,0.054688468221559816,0.11165139952703883
HSPB3,-0.866712159357466,-0.28684372724349494,-0.11162052045555876
TRDN,-0.57747858126974,-0.24516615354682258,-0.11161978004865111
MYLK3,-0.99291150418788,-0.3049750630837451,-0.11156728349984041
DNAJC19,-0.152308846729447,0.03921461931514614,0.11149657025407095
ARF3,0.636619915102623,-0.06991167812026333,-0.11130965570748973
TIMMDC1,0.0231405381389202,-0.1582965627457078,-0.111295821589877
DNAJA2,0.0347580563005024,0.06579622623941717,0.11112295232804087
BAG2,1.01426180991683,-0.01524880902091752,-0.11106273097207552
G3BP1,0.470827311163868,-0.09351709798693975,-0.11102535031918304
FUS,0.745237461091507,-0.05382574466911194,-0.11087486271676254
SH3BGR,0.0686349979297668,-0.1510506884678655,-0.1106054275880348
SMAP2,-0.0872485613114381,-0.17337551201101498,-0.11046836010848853
RAB5A,0.140919465170625,-0.14033214016373918,-0.11030263982787607
DDAH2,0.103855314007341,0.0747934363757281,0.11016365980215267
ISOC2A,0.228195671330998,0.0926123069133773,0.11006582655447558
VPS37C,0.710072670320187,-0.057944100791290865,-0.10992618225095149
PSMC4,0.383636079030649,-0.1049477555920646,-0.10989227147997577
TNPO1,0.111615315573785,-0.14409514272690593,-0.10984308923687411
TMEM201,-0.211885211599285,-0.19069820735311893,-0.10983165761654919
AGRN,-0.579547424798549,-0.24347786276099193,-0.10963338125121666
CKMT2,-0.0225923006954786,0.055794841867996325,0.10938541229804374
BOLA1,0.207123106988908,-0.1298612428101471,-0.10937129234770501
UROD,-0.104038000117515,-0.17465143323990695,-0.10932502335642319
NDUFS8,-0.0204631906010368,0.0560262362679822,0.10931001463381537
NUDT2,-0.228882244233471,-0.19261867276718547,-0.10930295201734974
NDUFA6,0.178780492903778,0.08456527371935607,0.10913922580440309
GJA1,0.293936695928336,-0.11705311483087044,-0.10907248468122173
ST13,-0.132795842135733,-0.178341531230231,-0.1088712878558683
UCHL1,1.05779711618163,-0.006688086861664999,-0.10877518675230345
ENO1,0.472832814116108,-0.09085956426208597,-0.10865679760668352
SFPQ,0.418415476831162,0.11848202277966635,0.10852600313194363
TMEM126B,-1.31884311142475,-0.13186028610905431,0.10851229385690031
CSNK2A1,-0.254097901953227,0.02156286385933015,0.10851201047218685
SNX5,-0.180046951081758,0.03215709398705613,0.10843594030205907
COPB1,0.199211766595094,-0.1300571683270313,-0.10842724090592652
DAP3,0.0006435329097273,0.05817480835184341,0.10841723376389033
MCAM,0.874332856664194,-0.03240294253035714,-0.10805393701065084
PURB,0.111145348090913,-0.1421492707865113,-0.10782949778560952
ELAVL1,0.228220435965612,-0.12513953244941334,-0.10768958124443895
OXNAD1,-0.887621457162036,-0.07065036163309202,0.10758575024203565
RRBP1,0.723081859443755,-0.053575357875484286,-0.10743198588649146
RAB1A,-0.315183515052333,-0.20313476014495535,-0.10738354106746131
AP2S1,0.135599756681245,-0.1381711098812879,-0.10737507128479865
SSBP1,-0.274486079206701,0.017360556098545032,0.10724751743572633
MRPL37,-0.0153901245420403,0.05460300610615576,0.10715578591432964
GLUD1,0.0666125701076812,0.06620118153493593,0.1069378621999068
CD47,-0.264166955095613,0.018402123996033026,0.10680216110360857
GK,-0.23708069495459,-0.1912771690059003,-0.10678010041188449
EIF3J1,0.164845457437037,-0.1332518532429745,-0.10666994567131323
TPP2,-0.0425155061485983,0.05019996533459903,0.10666135082615205
LGMN,0.700250558954736,-0.05598719307602984,-0.10655396687799092
GFM1,-0.180914346887211,0.03009278362110379,0.10649661649755342
S100A10,1.00978687186674,-0.0112499531705339,-0.10641906324221138
SNCG,1.15276169794733,0.009490885472040134,-0.10628004417601634
NDUFAF2,0.488734225762939,-0.0861863065429489,-0.10627483845204401
ANK2,-0.665182966395891,-0.040149979490038845,0.10603407273772764
VIM,0.701470666683649,0.15669741637450585,0.10595483232689606
PFKL,0.0092358376143569,-0.15487830968692862,-0.10587398412869983
PTGES2,0.0759648052994254,0.06646573039784442,0.10585480975887965
FECH,-0.197175779912143,0.02708484705318881,0.10583185542715003
CCT2,0.410628524931454,0.11454789493160433,0.10571392860253576
SHMT2,0.485833490460952,0.12526480225746184,0.10559424900215215
NAP1L4,-0.0831597532568494,-0.1676505895003899,-0.10533261044830358
LRPPRC,-0.489820310294737,-0.015681198521569684,0.1052341410211108
MRPS36,0.0384632184530926,0.060396920188562575,0.10518975451273072
HSD17B4,0.122256858555509,0.07234125435380889,0.10505992497824321
TXLNB,-0.989262323963558,-0.0879264902912702,0.10495546419010354
SLC25A46,-0.627069627991127,-0.2451643549455227,-0.1044722074312883
ATP6V1E1,-0.29420879075331,0.011517249057211743,0.10424613547994044
ILF2,0.408398460465553,-0.09537998328755393,-0.10389261062968581
ABLIM1,-0.0424061136611648,-0.16017673147905853,-0.10373110879240549
RPL30,0.328129715271836,0.10061035570342014,0.10366397573109566
TTC19,-0.400322321253244,-0.004357458853952778,0.10366175433399248
UBL4A,0.0432520704459607,0.05955324732893885,0.10365603664700612
FSD2,-0.954689346163506,-0.08441211400397819,0.10348808060833059
NT5DC3,0.362977780005858,0.10509512275414501,0.10312734452649674
SOD3,0.0781036265520558,0.06394391921666198,0.10302480719351619
ARF4,0.607104565894261,0.14012297310467225,0.10297798127580408
VBP1,-0.259194858699173,-0.19061390496620767,-0.10293031729021306
RBBP9,-0.929303080014778,-0.081331533355673,0.1029106517366995
PIGS,-0.188153346689223,0.025460051379672777,0.10290698094609796
ATP2A2,-0.152542017828329,0.030444783477161508,0.1027603329805419
TMEM43,0.789265817380581,0.1660916407434172,0.10269829918889027
HNRNPH2,0.0776351631172358,0.0632492746806328,0.10239766544400448
TMEM126A,-0.236584578061958,0.017720348332034064,0.10214592944121785
NDUFAF4,-0.50997963377071,-0.02182066729965726,0.10199951050314991
BCLAF1,-0.26867562167129,0.012761211287678265,0.10181092035407677
CBX3,-0.417546871747752,-0.008989547386338614,0.10151162078137393
ARMC1,-0.566487471417551,-0.030495261461123135,0.10146735867062476
TIMM13,1.23255708724476,0.025802163197777617,-0.1014668060590555
THRAP3,0.502642463459114,0.12329161680160716,0.10119899080478446
RPS6KA3,0.354967177032067,-0.10032955970467228,-0.10114305782799628
GRPEL1,0.262016711685535,0.08852685660236759,0.10110696607490335
CHD4,0.0162699605004783,0.05302670523342812,0.10101745564314601
KPNA3,-0.323401068163799,-0.1974647633854154,-0.10052944392324031
KIF5B,0.2206173191245,-0.11907001472791379,-0.10052449973963096
USP14,-0.449036483291184,-0.2155584460870692,-0.10051981273522435
GNPAT,-0.385824685624065,-0.005507035281819839,0.10042315509208069
HADH,-0.266572511170166,0.011288965443657872,0.10003562883214856
LGALS9,-0.159473037014998,-0.1733377221209622,-0.10002345409713621
MCCC1,-0.119718123838301,0.032395621453137124,0.09998144363098414
GFM2,-0.38266864533282,-0.005498425981624422,0.09997699781246322
NDUFB9,0.272637620457099,-0.11100975760470888,-0.09996005773117209
PRKAB1,-0.238046423667792,-0.18439373012533267,-0.09975750578443102
SLC4A3,-0.229655871590412,0.016315396837361718,0.09974259267455349
SRSF1,0.027153257031015,-0.14613189253704206,-0.09970936023721691
FADD,-0.959770179214245,-0.28810803643708915,-0.09947572408994204
ARL8B,-0.576969263889852,-0.03412717416432898,0.09934580973753937
CSNK2B,-0.0156542959428416,0.04658337982348293,0.09917422515469848
LIAS,0.0469231017356161,-0.1426218562563477,-0.09904804064898173
IDH3G,-0.0760858580763355,0.03765528850052746,0.09895396145372741
RPS19,0.985553000541625,0.19059861962840685,0.09892146585675514
SRI,0.295580411038519,0.0910061487364544,0.09874992934368179
ACADL,0.0092137343293085,0.04955314150794621,0.09856065201770174
FHL2,-0.535427257758185,-0.028949456415361396,0.0985375722059387
ZMYM4,-0.228708005473763,0.01510893798234747,0.09839955196626418
RHOT2,-0.0866487993926924,0.035556925481976975,0.09837765526966331
PALM,-0.532382936875623,-0.22540532397831647,-0.09835696383645759
TRIM28,0.379560754690193,0.1025720192421744,0.0982147332819288
UPF1,0.653770195423416,-0.054233583539030406,-0.09810281421702219
GFER,0.776574138151039,-0.03649345990102759,-0.09805800618595288
ATP2B1,-0.0819901108067245,0.0357805744319748,0.09793001498405439
COQ9,-0.143957867292331,0.02671475182845029,0.09779337644507177
TNS2,0.285089699922149,-0.10691231715545157,-0.0976568876546942
RPL13,0.99114415212349,-0.004693113626533574,-0.0971759189892482
LDHD,0.240072521033963,0.08142557236212511,0.0971677088078465
SUMO1,-0.241032951525767,0.01199301658776264,0.09705958177800478
RPL28,1.1631413053148,0.21420553547725518,0.09693896632313813
SLC12A7,-0.465772660618206,-0.020559390030790325,0.09689082664059108
SLC25A12,-0.282076841284008,0.0058840660136816325,0.0968648108864047
CD59A,-0.251606217246058,-0.18317945639908828,-0.09658934668933916
AGPAT3,-0.0964204411524083,0.03224090509216282,0.0964696701684195
DHODH,-0.160675695502648,0.022911143432196468,0.09639870737009198
PRDX3,-0.0948932144222627,0.03230292242575672,0.09631162324028841
HNRNPM,0.306326098826857,0.09011556744706439,0.09631095854329734
KANK2,-0.806221845489043,-0.07028495936382484,0.09622195402758474
ABHD16A,0.289520789586338,-0.10480369950100688,-0.09618676358888253
ACAT1,-0.272624992232904,0.006510012866186798,0.09612880267204899
RAB12,-0.246569717107763,-0.18185349060515676,-0.09598911052201389
HSPB8,0.257812442917844,-0.10892561118532029,-0.09573969166232324
ARPC4,0.694780783529064,-0.045894827013636785,-0.09567343880461918
UBXN6,0.30345439508217,0.08884805427666365,0.09545724075245177
PTGIS,1.65313721052177,0.2833143488658525,0.09544229265523502
LARS2,-0.737221640889192,-0.061179811915799576,0.09538458358719448
TWF2,0.809594500451274,-0.028786792738173972,-0.09510937626017663
HMOX2,0.311808800233103,0.08948833929803257,0.09489370582659112
FDX1,0.308165912533211,0.08892848129177189,0.09485876620762669
RPS8,0.413571065141805,-0.08557690180583322,-0.09483487062661122
PDLIM1,0.397385153221715,-0.08778785874266859,-0.09471353420665037
PMPCA,-0.0760456807269182,0.033027677567808666,0.09432056120462025
PPP1R12B,-0.376234913409593,-0.1986470716651283,-0.09409871026320192
NEDD4,-0.653583536701051,-0.2384413390458171,-0.09392869544510002
MRPL12,0.822700558257276,0.1621241771994626,0.09391308892680789
ACACB,-0.0405461140617693,-0.14984279315635263,-0.09366518531685375
MRRF,-0.0566491263568895,0.034747485674451184,0.09324544152929426
SEC61B,0.453381141790289,-0.07810548059276456,-0.09309984398674938
IARS2,-0.299917171039956,-0.0006276906092352874,0.09292373936163209
PSMA2,-0.0544247652269609,-0.15098349290934365,-0.09280605422474472
APOOL,-0.509809471614737,-0.031053534776710023,0.09274212367445893
PSMD3,0.452525690899682,-0.07786060029327757,-0.09273169831679218
NIT1,-0.125175906317676,-0.16091293625649428,-0.09254068017969061
RHOA,0.155849686953803,-0.12029443477103285,-0.09241629033357789
SCFD1,-0.20846985766533,0.012031634832947447,0.0924060524406265
SNX12,0.40085322128505,0.09979352841991229,0.09236812503544223
ILF3,0.58745136396275,-0.058052884964231666,-0.09236596762845495
CLIP1,-0.156466355680286,-0.16523551345820664,-0.09235449027950104
SARS2,-0.0788255394331091,0.03044208175771601,0.09213552645190207
EMC3,-0.401089845927873,-0.01599664840651016,0.0921331605086732
BCAP29,-0.523703122540602,-0.033805721752013795,0.0919919289202929
NOMO1,0.379027727567128,0.09595498773895983,0.09167450780757774
ITGA7,0.550304856977772,-0.06267454170288289,-0.09163503429390088
DDX6,-0.0397361500251848,-0.14766477923828347,-0.09160388238492466
PSMD6,0.132483702685275,-0.12281631020886863,-0.09157126681919261
TPM3,1.14838868783818,0.2066303435515664,0.0914895385747133
GMPS,-0.366511298629827,-0.19441502077670414,-0.09126777426202395
JADE2,0.987027116496342,0.0007173626152479073,-0.09117220247220163
COQ7,0.0506584253247054,0.04811726797842297,0.09115284573825044
XPO1,-1.05284899190612,-0.11090187813677588,0.09114253589308774
NAPG,0.0861398961417975,0.053087766289340976,0.09101067575561683
SPAG9,0.190156361211008,-0.1134730871758638,-0.09053832985548184
NDUFS3,0.160062465978693,0.06324704037453799,0.090518148484234
RAP1GDS1,-0.101686187204063,-0.1548722210871709,-0.08988469341567197
PODXL,0.349809345934192,0.08994694919413604,0.08987666376494018
ALDH2,0.644974058956481,-0.04713698967854185,-0.08973874956164798
DECR1,-0.179115053881393,0.013522635700681462,0.08966720118798939
SUCLA2,-0.12512748343169,0.021193090278053717,0.08955836890583507
ESYT2,-0.0179437269166315,-0.14245368628886013,-0.08953294761104938
HOMER2,-0.377570599004737,-0.19421913716576356,-0.08947831143710028
MRPL40,-0.0163360228813391,0.03678547334124005,0.08947455145771085
NIT2,0.0039126492853028,-0.13916075317048282,-0.08938938792748853
SSR1,0.356733070556838,0.0902917193428916,0.08922376649641289
HMGCL,0.271284557987212,-0.10029959645531505,-0.08905492835104602
PTGDS,0.97167249727472,0.0006599558204349876,-0.0890171002293078
EWSR1,0.648000457533826,-0.04592415071651956,-0.08896199658179382
EPB41L2,0.218760166698302,0.07006497878616358,0.08887809836092656
NT5C3B,0.0713170058656368,-0.1288729523995258,-0.08881415286475777
FTL1,1.38348934913825,0.06022888846054286,-0.08878851940625754
HP1BP3,-0.120315359082776,-0.156448441544498,-0.08877656133050135
ATP1A2,-0.16208866660395,-0.1623999881636422,-0.08870882351858966
MTX2,-0.219453622295521,0.006734104367289717,0.08869121693871757
RPL22,0.222580098214246,0.07041834580549988,0.08868103603516092
BNIP1,-0.25168126346891,0.0017246797686052417,0.0883256031914077
NDUFB4,-0.011129289214081,0.036329865689179286,0.08826868454298349
AHSA1,0.335522857403622,-0.09016937447088935,-0.08818106212343249
DNM1L,-0.644897008441426,-0.23136491647200685,-0.08810394977732805
STAT5B,-0.543129157340085,-0.21653190067525685,-0.08793507426695155
SIRT3,0.0178659385846717,0.040041362511175294,0.08780214199915992
CBR1,-0.378689878816097,-0.19262796087151557,-0.08772585359867245
MPC2,0.162468717931815,-0.11455282880478279,-0.08762844724795271
SAFB,0.408516651543815,0.09614235883107014,0.08761270085958453
SDR39U1,-0.0699002384413376,0.027103255512368918,0.08751061757412212
LETM1,-0.0766797277429675,0.025997360212578258,0.08738160624223672
ANXA6,0.135766544958051,0.05645154357127069,0.08722354897198409
CAPG,1.71078472988417,0.10920567565794315,-0.08697304421849017
NDUFB8,0.977680809982512,0.0038098065272471615,-0.08673301154338887
ARF5,0.30639570557809,0.0803131737625229,0.08649853494111572
MGLL,0.271235874135023,0.075170965259165,0.08642264841612951
ARPC3,0.584341052950105,0.12016178473128747,0.0862968793306114
CDS2,-0.0149900071908542,0.03336052679971857,0.0858556520843341
TRAK1,-0.118556588469726,-0.1532148607160302,-0.08579640885609827
TECR,-0.0050800682988261,0.03457357099970082,0.08564073320393867
ENG,0.582305743478688,-0.0519462860375004,-0.08551791548420824
EIF2S1,0.374031962266253,-0.08182518106277215,-0.08538580101463206
TIMM9,-0.0014768727832745,0.03483321317805732,0.08538117640199377
HINT3,0.247295652765446,-0.09994792398669716,-0.08524659773664303
PDHB,-0.2593911717052,-0.0026153329529456926,0.08509654225618699
VASP,1.39079648004587,0.2351214044196155,0.08505108257693156
CAP2,-0.649072792269669,-0.22885404809677823,-0.08499137586149652
SIRT5,-0.377553420603517,-0.01984875224635374,0.08488959817716493
PSMD14,0.0347803988495763,0.039430644259297765,0.08475415091987587
NUB1,-0.225149955720078,-0.16745398465673667,-0.0846760644181362
PLS3,0.611210995529697,0.12231003779869276,0.08457333395469918
SLMAP,0.198439158383665,-0.10630213529581667,-0.0845608796401448
TSFM,0.208049256555621,0.06419488403432894,0.08455138186879996
PITRM1,0.180793369131263,0.06016187393491279,0.08444578256262521
ACAA2,0.0510582746012942,0.04129988192042333,0.08427784378464281
COX6B1,0.300830170781001,-0.0910888585594698,-0.08410153701569315
VARS2,0.0107713947881416,0.035245965733857076,0.08402902666312456
TUBB6,2.57227142155892,0.23638801222410777,-0.08392580105212999
ACAD9,-0.0293179190738482,0.02936455695507334,0.08392424887433067
HIP1,-0.0252871533232314,-0.1377481971758563,-0.08376931455726597
SMTN,-0.846625184259747,-0.08857392846641332,0.08375486503113588
STRN3,-0.106065236677799,0.017946413981846376,0.08356493656096
MAPRE1,0.219078818220516,-0.10190851502173004,-0.0831413112305239
MGST3,0.497745866652218,-0.06170082149867895,-0.08308787710440997
DDX1,0.211171568004222,-0.10267693641143438,-0.08277034503174781
RPS18,0.849133253002849,-0.010549890390532113,-0.0825697723018575
RBP1,-0.803162962256019,-0.083762942770365,0.08230320379376793
AIFM1,-0.247053724574101,-0.003855355373463709,0.0820787672984164
HINT2,0.283853324244655,0.07251041944509495,0.08194400330585133
MYO1C,1.11522906969586,0.028480732975211254,-0.0818819688283977
HSPA9,0.0019210999093168,0.03180610292059427,0.08186443854883937
MRPS17,-0.246601931124125,-0.16761209829002333,-0.08174307635928313
HACD1,-0.463025153796285,-0.19870834997804465,-0.08165403265049725
ACOT2,0.559368183495749,0.11187327967850891,0.08160681580007052
RPL36A,0.313620165144538,-0.08640063483192151,-0.08125627518209372
OPA3,-0.184634041084886,0.003942711330921611,0.08088252995283812
NCL,0.878787227627167,-0.004198631908302275,-0.08049147467350805
ME3,-0.101269836441776,0.015416353842351072,0.08034388785258624
ECI1,0.180813891993226,0.05587917958717625,0.0801601309929011
KCTD12,-0.62698427118888,-0.06057786839226864,0.08010197971592542
NDUFA11,0.206050571951598,0.059451989931805116,0.08009648629532459
MRPL11,0.268724605714933,-0.09167566179485931,-0.0800621198385745
LY6C1,0.679984458825102,-0.03196649142325825,-0.0796130410862355
ATP6V1B2,0.489905948657098,0.09957217684335262,0.07931480665467555
CBR4,-0.295390626080591,-0.013600974470882932,0.07929820737271873
LPL,-0.152439703282192,0.006955585837179257,0.07925639242477973
ABLIM3,0.238416776856878,0.06323065306495401,0.0792113723698825
CRYAB,0.846720607668364,0.1507656783334923,0.07909344422314998
POLDIP2,0.0394045204436374,0.034409659827691286,0.0790668581500002
COQ6,0.0538392969184371,0.03627808856493786,0.07885532170238578
CDH13,-0.149116928228849,0.006874298569595538,0.07869631309275749
SDHA,0.158126830256984,0.05108567815213405,0.07863569982303115
DKC1,0.861056716925076,-0.004722016698352149,-0.07845999863599072
RPL3,0.820872930521714,0.1464071323091325,0.07845939429115556
SDHC,-0.130614748871521,0.00918079379502501,0.07833675464049535
HSPE1,0.274031232048546,0.06733904061266571,0.07818792936893382
BSG,0.325919647395495,-0.08150238192859405,-0.0781303043032554
PMM2,-0.330048687352734,-0.1760027896563301,-0.07810958792286818
AKR1A1,0.290296078089841,-0.08655146957769233,-0.07804624811423468
GMPPA,-0.0681814331697225,-0.13820449115701905,-0.07804479868202781
RPS6,0.345371723164692,0.07744970721029176,0.07801885675123349
GPHN,-0.593879137239261,-0.2137676525497234,-0.07785805676760998
SNRPB,0.994242948460145,0.015096339989598917,-0.07783298344053917
XDH,1.00393081856911,0.17180983863959653,0.07748455091605345
FMO1,-0.268594865928512,-0.16577943102472226,-0.07674135837914046
CAPZA2,-0.158850929001777,0.003400407968818797,0.07662503393888791
HNRNPUL2,0.153393629308918,0.04819364255036973,0.07642569024377681
MOB1A,0.543578499065997,0.10436209989071799,0.07637083535126221
NCLN,0.281952680602621,-0.08592602070127953,-0.07621856542927133
SURF1,-0.010024628847981,0.024364520022967184,0.07614416390744677
IAH1,-0.0657093713313208,-0.13582179260588134,-0.07601830949566105
ACADM,-0.142961869488437,0.004921697729823649,0.07585680500414932
ACAA1A,0.259314567747553,-0.08878935029560253,-0.07581987800021336
UQCRC1,0.140842139713915,0.045732236802912496,0.07577287927583198
ZYX,0.905670411193024,0.004570541942779727,-0.0755960072128803
MTX1,-0.549479602200729,-0.05403670932245319,0.07547517830911238
