gene,rna_log2fc,prot_log2fc,residual,studentized_residual,mean_sham,mean_ir
OPLAH,0.115753726846924,-0.2577922886911992,-0.2241365555795115,-0.5928116247417408,17.05855687134969,16.80076458265849
LUC7L2,-0.323599089520542,0.12699097202525778,0.22395482518371862,0.5923309718160438,16.55411111538578,16.681102087411038
CUTA,-0.103432000830977,-0.2888911385355364,-0.22365204953438494,-0.5915301701612238,18.695949577227182,18.407058438691646
UBE2I,0.248816946104881,0.20913686406231058,0.22361898101684774,0.5914427082942456,14.692844181619737,14.901981045682048
TUBA8,-0.082308726137582,-0.28564897950895585,-0.22345362838827804,-0.5910053724025421,19.255057957938117,18.96940897842916
STX8,-0.313704359360992,0.1278616440938798,0.22339972565959113,0.5908628067952127,15.361509728807725,15.489371372901605
FAH,-0.558488588147613,-0.3540909354417252,-0.22328090667488576,-0.5905485462535032,16.457725207301262,16.103634271859537
TUBB4B,0.875128432089425,-0.14729317579281442,-0.22305880794618194,-0.5899611244120477,21.6065218962831,21.459228720490284
PSMA5,0.193924731815019,-0.24538890304177485,-0.22299714544665225,-0.589798035234393,18.21252509362708,17.967136190585304
SACM1L,-0.218740711371155,0.14092112513210964,0.22277551149193475,0.5892118426588253,16.489677374434134,16.630598499566243
CPOX,-0.355268013479814,0.12116646258267139,0.22269361877476718,0.5889952472239882,16.940476522729757,17.061642985312428
ABRACL,0.196646650576774,-0.24452688265137112,-0.22252733731324842,-0.5885554546916523,17.852431377774852,17.60790449512348
TOMM22,-0.319183800818267,0.12614474412670518,0.2224723805208902,0.5884101012249487,18.669791121686984,18.79593586581369
CMPK1,0.396614098830331,-0.21563261804955047,-0.22244718917516493,-0.5883434734383737,17.196855851954524,16.981223233904974
ABHD14B,-0.740040936953833,-0.3793513423265633,-0.22238070307809066,-0.5881676264814709,15.67482855419685,15.295477211870287
TUBA1B,0.656392413637503,-0.17785593970922164,-0.22210301639002,-0.5874331818198284,20.38635657622068,20.20850063651146
PRPF19,-0.535917371023832,0.09431736150705738,0.2218750125263533,0.5868301416753139,15.995207876940546,16.089525238447603
RAP1B,0.775603910430837,0.282288514632544,0.22086377237457616,0.5841555448616476,17.02392636810582,17.306214882738363
LGALS1,0.686034243759736,-0.1719992119958782,-0.2205174995802499,-0.5832396989958196,22.836290693382253,22.664291481386375
CORO1C,0.430631217923423,0.2321788358676926,0.22046260079692287,0.5830944989553519,15.38551939571009,15.617698231577783
CNN3,0.656612624355947,0.2639810951350743,0.21970228740333125,0.5810835703185546,15.292766240894267,15.556747336029341
CAPN2,0.745258866821847,-0.16247469092868272,-0.21952689341438758,-0.580619676353169,18.140102815827905,17.977628124899223
TMX3,-0.59503701733549,0.08311042380200462,0.21918686319909222,0.5797203412854495,18.102078434527105,18.18518885832911
IRGM1,-0.980838987945274,0.02725769744176887,0.21892589944910856,0.5790301265892054,15.620661435151604,15.647919132593373
CYP4B1,0.899411426660485,0.2980804163845363,0.2188157495644284,0.5787387946735635,13.91613820103989,14.214218617424427
DDO,-0.77179586550227,0.056660450601699,0.21820678563207768,0.577128165397975,15.002355802628976,15.059016253230675
CCT6A,0.344854326799926,0.2174372577512642,0.21808096102203792,0.5767953759013338,17.527622880812846,17.74506013856411
NUDT21,-0.149305740148748,0.1462030306176363,0.21805225181217014,0.5767194438281262,14.56534990156664,14.711552932184276
RPL24,0.469694559447755,-0.2003407354171003,-0.21768576498405035,-0.5757501345092495,18.01136950921834,17.81102877380124
AKAP12,1.85075139239289,0.43400643838186426,0.21765935735570507,0.5756802898155785,15.235439148932201,15.669445587314065
RPL10A,0.916750244762613,-0.13586536281688666,-0.21762844989740004,-0.5755985436652146,18.385958980994403,18.250093618177516
HSPA8,0.885731203391876,-0.14004096543954958,-0.21733439369080904,-0.5748208037863095,21.90384783900468,21.76380687356513
HSPA4,0.188277431555607,-0.2404414527642622,-0.21723595288857572,-0.5745604408492513,18.56130769140782,18.320866238643557
AP3D1,-0.0604871746080647,0.15817900750705327,0.21723000322047661,0.574544704761921,14.414703415699883,14.572882423206936
EPDR1,-0.153701089067959,0.1444024765453502,0.21688504130036357,0.5736323259854759,14.890760896382952,15.035163372928302
LMAN2,-0.377141433825989,0.11171519038804334,0.21639417597447033,0.5723340519461529,16.532992518739114,16.644707709127157
TAGLN,-0.103556851358921,0.15073060984963504,0.21598768906711496,0.5712589476939146,18.43968059267034,18.590411202519974
TMOD3,0.0566230754278348,0.17371329624259602,0.21588940350240945,0.5709989953396407,16.555104691178474,16.72881798742107
RER1,0.112314262013906,0.181689018485228,0.21584035796253698,0.5708692763560373,14.628613871571076,14.810302890056304
COL15A1,-0.909918411065087,-0.397281077890014,-0.21583210796143731,-0.5708474561913464,17.931655008385135,17.53437393049512
ARF6,1.98459988056362,0.020021125905541837,-0.21561272384387603,-0.5702672141382917,15.155224813791072,15.175245939696614
SRSF5,0.567093480394407,-0.18401136196208512,-0.21539099504130577,-0.5696807707026644,16.243737959938,16.059726597975914
SF3B3,0.383978629434933,0.22023079231947662,0.21523691696166203,0.5692732545056991,15.25998575542146,15.480216547740937
COPS4,-0.196439591356955,-0.29314436778586384,-0.21450343979125297,-0.5673333041393835,16.986107144061574,16.69296277627571
MLIP,-0.598922645671907,-0.35088770274015957,-0.2142513674780292,-0.5666666061205431,17.85292676777281,17.50203906503265
SLK,0.0989723138819959,-0.24995191239024095,-0.21387807777343038,-0.5656793040907138,18.32739471400481,18.07744280161457
MRC1,0.620898920175045,-0.17469554251017172,-0.21382821850593775,-0.56554743290489,15.46802819305241,15.293332650542238
CFL1,0.888434111246546,0.2914997775870347,0.21381687643708397,0.565517434628849,19.894269512006726,20.18576928959376
SVIL,0.251734292399612,-0.22786806050909547,-0.21380631575331158,-0.5654895030132796,17.16063200568956,16.932763945180465
SORBS1,0.331427839459268,-0.21631202596318388,-0.21373364595721447,-0.5652973009881231,19.67330332527681,19.456991299313625
EIF4A3,0.443027793749346,0.226999229465914,0.21349672176567724,0.5646706677530283,17.06188709428611,17.288886323752024
HUWE1,0.0318621770320009,-0.25920735191500377,-0.2134633468980531,-0.5645823956304794,15.51381145114936,15.254604099234356
SRSF6,0.15130198433181,0.1847967587379742,0.2133301999956716,0.5642302396364425,13.970445799452085,14.155242558190059
H3F3A,0.537728782613424,-0.18607317048157768,-0.21322152577447173,-0.5639428106560583,22.672374513373985,22.486301342892407
PLXNB2,-0.155335924291955,0.14038805004457444,0.21310618480337915,0.5636377490015866,15.69939824710121,15.839786297145784
ARPC5L,-0.187018433003547,-0.2903005407808976,-0.2130171455066833,-0.5634022518065679,17.13097752408073,16.840676983299833
RMDN1,-0.819364458725524,0.04455808230423841,0.21295876786577458,0.5632478506466758,19.369683863231558,19.414241945535796
CRK,0.657625550120451,-0.16820118763690317,-0.21262595192908862,-0.5623675963942776,16.864760913081174,16.69655972544427
MRPS25,0.200524353182879,0.19106075358032548,0.21250154510386546,0.5620385567514633,15.850170744370503,16.04123149795083
TOR1AIP1,-0.496009968401131,-0.3341911687655852,-0.21238393641181974,-0.5617274972741947,15.532921721335299,15.198730552569714
GNB2,0.698722204789373,-0.1616887408273513,-0.21203528791089782,-0.5608053679777891,18.6457435683493,18.48405482752195
HMGB1,0.112776236823392,0.177865034823256,0.21194980648625272,0.5605792808850429,17.802401625559572,17.980266660382828
SNRPD3,0.503488444343198,0.23401953533459263,0.21180500853874998,0.5601963094134933,16.50374053620186,16.737760071536453
MARCKS,-0.264567588185101,0.1232126072687656,0.21167037321471235,0.5598402167405064,16.56358304379394,16.686795651062706
HSP90B1,0.269070770420713,0.19976873007665574,0.2113323917637513,0.5589463003842086,18.754034875286322,18.953803605362978
FARSB,-0.122733496823721,-0.27927448615869466,-0.21125416672070693,-0.5587394054636422,17.949006927691435,17.66973244153274
RPS13,0.73147334298716,-0.155804573642925,-0.21087036437633994,-0.5577242988882974,18.861961687982056,18.70615711433913
HSD11B1,-0.217025948337664,0.12901229053284702,0.2106195897683114,0.5570610331285244,15.486071994830862,15.615084285363709
GPCPD1,-1.52254795706472,-0.4800287189124486,-0.21030348581339442,-0.5562249798635087,16.127968442808175,15.647939723895727
GBP2,0.212050815341654,0.19034652034236288,0.2101264174255404,0.5557566573338671,16.378225094076978,16.56857161441934
TMEM160,1.02071016463316,-0.11338260733021599,-0.21012569873079473,-0.5557547564810643,15.704274812304101,15.590892204973885
PPP2R5E,-0.472372943745493,-0.32851563357687574,-0.21011435547832574,-0.5557247550745174,15.359350435443396,15.03083480186652
SLC25A35,-1.11751298187361,-0.0012559117407739961,0.2101061975150177,0.5557031783376449,14.400217358809597,14.398961447068823
SGTA,0.117302019520657,-0.24352903905530177,-0.21009640568214913,-0.5556772802313007,15.957227217673184,15.713698178617882
CSDE1,-0.396120132711855,0.10247171283263157,0.20988541571831687,0.5551192396076273,15.675591198411682,15.778062911244314
SNTA1,0.686176056142003,-0.1613295290299881,-0.20986825093271677,-0.5550738410138387,18.07040001377544,17.909070484745452
DSP,-0.329361004024205,-0.3076583399499633,-0.20986422928202958,-0.5550632042782475,19.286070349367556,18.978412009417593
SLC29A1,-0.750940447691905,-0.3680209699391046,-0.20947977621015304,-0.5540463766144743,14.844411524501686,14.476390554562581
CAT,0.232395617916846,0.19235545400609055,0.2092037863973488,0.5533164199640849,18.519562218792743,18.711917672798833
ADCK1,-0.602673227758037,0.07186954323375971,0.2090463150018334,0.5528999288942348,16.68948128503227,16.76135082826603
PCYOX1,-0.569136510631637,0.07652852510638652,0.20887285598705038,0.552441152680271,18.401021391493007,18.477549916599393
PICALM,1.6350826424116,-0.02353528298621299,-0.2088057836298,-0.5522637551425332,17.055655699422665,17.032120416436452
DTYMK,0.095975297675799,0.17223164904700994,0.20873733582157555,0.552082719718398,15.407283099626886,15.579514748673896
MTAP,-0.242076139415372,-0.29393832083753324,-0.2087214384951388,-0.552040673386912,18.646259415444852,18.35232109460732
GCAT,0.1284384648531,0.17636484012777132,0.20819277815873918,0.5506424365301562,16.262807536019473,16.439172376147244
ARPC1A,0.165519442611288,-0.23440928957911922,-0.20792449925066583,-0.5499328742056718,17.39368740095811,17.159278111378992
RPL37A,0.313753964513538,-0.2127484234360395,-0.20762334347715547,-0.5491363569087345,16.99142559846973,16.77867717503369
PACSIN2,-0.373663358628083,-0.3115109676892409,-0.20733315199170016,-0.5483688387074568,17.912844160896057,17.601333193206816
S100A1,0.0893941560589302,-0.24446032486480362,-0.20700633484053932,-0.5475044504515018,20.183079850394396,19.938619525529592
ACAD10,-0.59044054686299,0.07158914950503359,0.20700326492552673,0.5474963309312311,19.45454925573871,19.526138405243742
DYNC1LI1,-0.0470160683830621,-0.2636050258346678,-0.20649513617151732,-0.546152397401676,17.1672770353069,16.90367200947223
MRPS22,-0.40485592477632,0.0978091986418228,0.20648167705395937,0.5461167998110621,16.93015635054778,17.027965549189602
AS3MT,-0.609982439428199,-0.3443192688736332,-0.20608928330420567,-0.5450789701017201,17.53058126959399,17.186262000720358
SYPL1,-0.0070347299495715,0.1544624205308267,0.20581123781914784,0.5443435764693737,17.118667559391202,17.27312997992203
NCEH1,-0.914018616964248,0.0236485894156786,0.20568837455610878,0.5440186193449326,18.593621554005846,18.617270143421525
YARS2,0.101463765349507,0.16971672585880526,0.20543155718095166,0.5433393712631764,16.336880803921918,16.506597529780723
LTA4H,-0.53751548463059,0.07725433658909964,0.20504226624619176,0.5423097480902158,17.615394746137373,17.692649082726472
GOLGA2,-0.0823006289540036,0.14264730129624859,0.20484148566107344,0.5417787099265711,13.337667274997834,13.480314576294083
MYLK,-0.534472159650253,0.07744855825172259,0.20479796293294344,0.5416635980515393,15.105528725750426,15.182977284002149
CACYBP,-0.245128942408689,-0.29042698445239523,-0.20477021140899657,-0.5415901989312687,16.418148680116246,16.12772169566385
GSTM5,-0.0660079595609148,-0.2644162291243397,-0.2045697212313492,-0.5410599288570784,16.638938195323203,16.374521966198863
CRYZ,-0.195455545410778,-0.28262407368396225,-0.20412494084024443,-0.5398835433914307,16.493375800429252,16.21075172674529
SYNPO2,0.141555523997716,-0.2337430833163836,-0.20380523526333777,-0.5390379643113248,17.404977943483903,17.17123486016752
UGP2,-0.194631178607936,-0.2821343950466826,-0.20375404854180834,-0.5389025821846717,19.578296163718658,19.296161768671976
YWHAQ,-0.0712327964288949,0.1426600978001744,0.2032594735190678,0.5375944964865157,18.02448282412104,18.167142921921215
FAM136A,-0.395530765175855,0.095882371784068,0.2032111503234631,0.5374666880082196,17.101451939623942,17.19733431140801
RUVBL1,1.07878360542724,0.30818473565445714,0.20307360785042944,0.5371029063096062,16.322855668186865,16.63104040384132
DYNLRB1,-0.275773262668018,-0.2927812387366444,-0.2027088019408897,-0.5361380427986518,17.815255655820966,17.52247441708432
FARS2,-0.0079074335189902,0.151190194682016,0.20266476334890984,0.5360215665317823,15.53056315364209,15.681753348324106
WDR37,-0.198290447977534,0.12351323083563237,0.2024208562286889,0.5353764643714033,14.63502771618827,14.758540947023903
MRPS10,0.427217242459395,0.21353189515852833,0.20230759358735553,0.5350768996250023,16.548618353141244,16.762150248299772
CALU,-0.0731844801271059,0.14130253892532352,0.20218314062310386,0.5347477379505435,18.324544527888552,18.465847066813875
FLII,0.446129671830813,0.21596352285418163,0.20201405302547698,0.5343005235583455,14.507807769384593,14.723771292238775
TMED10,-0.0064002058843121,0.1503935552095257,0.20165094136505443,0.5333401411128259,17.588790175090384,17.73918373029991
FBLN5,-1.15360590485824,-0.01524659187652233,0.2013162922827783,0.5324550384321431,16.791738424685903,16.77649183280938
STOM,-0.385488885843416,0.0954314088582855,0.2013132124868801,0.5324468927782333,17.663125952476932,17.758557361335217
CTNNA1,0.17996429019037,-0.22480296042471082,-0.20039958646717015,-0.530030472468078,18.502007910586133,18.277204950161423
RPS27A,0.628228426526149,-0.16004614157709796,-0.20023495571668137,-0.5295950458486791,22.487298204742356,22.327252063165258
ENOPH1,0.254100712984938,-0.21379851565408892,-0.2000777579886704,-0.52917927859328,15.157022620233967,14.943224104579878
PSMB4,0.491573189814952,-0.1795682250712467,-0.20006583476547884,-0.5291477432406729,17.477218071148638,17.29764984607739
KLC2,0.0906359332891122,0.16269637700524164,0.19997143433798553,0.5288980665618557,13.983500509317745,14.146196886322986
HTATIP2,-0.161261682357572,0.12597974992613992,0.19955175107434875,0.5277880596879204,14.360188808957645,14.486168558883785
KHDRBS1,0.24524457911144,0.1845529847776568,0.19954985850635504,0.5277830540952165,15.096943415271335,15.281496400048992
DHX15,0.357800879301964,0.2005814461280533,0.19935962841100802,0.5272799205853529,15.615960647610358,15.816542093738411
LAMP1,-0.238260243164016,0.11463735683922849,0.1993043912940773,0.5271338256971314,16.972537726767865,17.087175083607093
BCAP31,-0.028805210123471,0.1438119003974876,0.1982977140153654,0.5244712970808563,16.762140301464246,16.905952201861734
SYNCRIP,0.540346251000449,-0.17048495550945475,-0.19801047238340902,-0.5237115808529823,17.564678230345393,17.39419327483594
CLUH,-0.0945548756983216,-0.2619605637713889,-0.19800061554874637,-0.5236855108254669,17.502944301126675,17.240983737355286
HOOK3,-0.481361826246914,0.07819240495420487,0.19788892740145692,0.5233901104081281,15.446244541980727,15.524436946934932
MRPS35,-0.506679454603016,0.07436730359078325,0.19771194526148678,0.5229220159927629,16.296467708205437,16.37083501179622
PHYH,-0.187327960110418,0.12030888855404598,0.1976368848379944,0.522723491073482,16.289030686171788,16.409339574725834
DHX9,0.177558867739842,0.1725981357992552,0.19734811678328606,0.5219597376587721,17.273289006988595,17.44588714278785
PCBP1,0.772880209416278,-0.13580878794692097,-0.19684106113589123,-0.5206186423546642,18.548438661563388,18.412629873616467
TMEM177,-1.16596866697474,-0.021755672420093575,0.19658861201484906,0.5199509477288469,15.988205338670115,15.966449666250021
